player_id,minutes_played,xgoals,goals,season_name
2lqRRvNxqr,97,0.0,0,2020
2lqRRvNxqr,80,0.0,0,2020
2lqRRvNxqr,101,0.0,0,2020
2lqRRvNxqr,94,0.0,0,2020
2lqRRvNxqr,47,0.0,0,2020
2lqRRvNxqr,85,0.0,0,2020
2lqRRvNxqr,47,0.0,0,2020
2lqRRvNxqr,46,0.093,0,2020
2lqRRvNxqr,101,0.0,0,2020
2lqRRvNxqr,95,0.0,0,2020
2lqRRvNxqr,38,0.0,0,2020
2lqRRvNxqr,49,0.0,0,2020
2lqRRvNxqr,48,0.0,0,2020
2lqRRvNxqr,62,0.0,0,2020
2lqRRvNxqr,71,0.0,0,2020
2lqRRvNxqr,100,0.016,0,2020
2lqRRvNxqr,65,0.0,0,2021
2lqRRvNxqr,46,0.0178,0,2021
2lqRRvNxqr,33,0.23420000000000002,0,2021
2lqRRvNxqr,78,0.0,0,2022
2lqRRvNxqr,100,0.0,0,2022
2lqRRvNxqr,100,0.0258,0,2022
2lqRRvNxqr,84,0.0,0,2022
2lqRRvNxqr,47,0.0,0,2022
2lqRRvNxqr,95,0.0,0,2022
2lqRRvNxqr,96,0.0,0,2022
2lqRRvNxqr,77,0.0,0,2022
2lqRRvNxqr,31,0.0,0,2022
2lqRRvNxqr,95,0.0,0,2022
2lqRRvNxqr,100,0.0,0,2022
2lqRRvNxqr,53,0.0,0,2022
2lqRRvNxqr,67,0.0,0,2022
2lqRRvNxqr,100,0.0,0,2022
2lqRRvNxqr,49,0.0,0,2022
2lqRRvNxqr,34,0.0,0,2022
2lqRRvNxqr,65,0.0,0,2022
2lqRRvNxqr,71,0.0,0,2022
2lqRRvNxqr,78,0.0362,0,2022
2lqRRvNxqr,60,0.0,0,2023
2lqRRvNxqr,47,0.0,0,2023
2lqRRvNxqr,73,0.0,0,2023
2lqRRZy2qr,99,0.1078,0,2018
2lqRRZy2qr,96,0.0,0,2018
2lqRRZy2qr,102,0.0,0,2018
2lqRRZy2qr,107,0.093,0,2018
2lqRRZy2qr,98,0.0279,0,2018
2lqRRZy2qr,97,0.7576,1,2018
2lqRRZy2qr,97,0.088,0,2018
2lqRRZy2qr,96,0.0405,0,2018
2lqRRZy2qr,103,0.1769,0,2018
2lqRRZy2qr,99,0.0413,0,2018
2lqRRZy2qr,98,0.0187,0,2018
2lqRRZy2qr,99,0.0132,0,2018
2lqRRZy2qr,102,0.8727,1,2018
2lqRRZy2qr,96,0.7935,1,2018
2lqRRZy2qr,100,0.7896000000000001,1,2018
2lqRRZy2qr,97,0.0,0,2018
2lqRRZy2qr,102,0.0,0,2018
2lqRRZy2qr,97,0.1369,0,2018
2lqRRZy2qr,95,0.0148,0,2018
2lqRRZy2qr,105,0.0131,0,2018
2lqRRZy2qr,99,0.018600000000000002,0,2018
2lqRRZy2qr,98,0.024900000000000002,0,2018
2lqRRZy2qr,97,0.0,0,2018
2lqRRZy2qr,101,0.073,0,2018
2lqRRZy2qr,95,0.0258,0,2018
2lqRRZy2qr,99,0.0526,0,2018
2lqRRZy2qr,95,0.0287,0,2018
2lqRRZy2qr,97,0.7576,1,2018
2lqRRZy2qr,102,0.1178,0,2018
2lqRRZy2qr,96,0.052000000000000005,0,2018
2lqRRZy2qr,105,0.0745,0,2018
2lqRRZy2qr,98,0.0,0,2018
2lqRRZy2qr,101,0.8392000000000001,0,2018
2lqRRZy2qr,97,0.0471,0,2018
2lqRRZy2qr,98,0.034800000000000005,0,2018
2lqRRZy2qr,99,0.9797,0,2018
2lqRRZy2qr,99,0.0563,0,2018
2lqRRZy2qr,104,0.0,0,2018
2lqRRZy2qr,53,0.026600000000000002,0,2019
2lqRRZy2qr,103,0.0,0,2019
2lqRRZy2qr,100,0.0,0,2019
2lqRRZy2qr,96,0.1521,0,2019
2lqRRZy2qr,97,0.0,0,2019
2lqRRZy2qr,98,0.0397,0,2019
2lqRRZy2qr,88,0.0,0,2019
2lqRRZy2qr,100,0.1159,0,2019
2lqRRZy2qr,96,0.0,0,2019
2lqRRZy2qr,67,0.08510000000000001,0,2019
2lqRRZy2qr,102,0.0,0,2019
2lqRRZy2qr,102,0.0,0,2019
2lqRRZy2qr,99,0.0,0,2019
2lqRRZy2qr,100,0.0,0,2019
2lqRRZy2qr,35,0.021400000000000002,0,2019
2lqRRZy2qr,96,0.0,0,2019
2lqRRZy2qr,102,0.0,0,2019
2lqRRZy2qr,73,0.027,0,2019
2lqRRZy2qr,98,0.2054,0,2019
2lqRRZy2qr,96,0.0,0,2019
2lqRRZy2qr,99,0.0,0,2019
2lqRRZy2qr,103,0.0,0,2019
2lqRRZy2qr,87,0.9246000000000001,1,2019
2lqRRZy2qr,101,0.0,0,2019
2lqRRZy2qr,98,0.031,0,2019
2lqRRZy2qr,100,0.3879,1,2019
2lqRRZy2qr,98,0.0789,0,2019
2lqRRZy2qr,102,0.09430000000000001,0,2019
2lqRRZy2qr,98,0.021,0,2019
2lqRRZy2qr,98,0.0,0,2020
2lqRRZy2qr,99,0.0,0,2020
2lqRRZy2qr,49,0.0,0,2020
2lqRRZy2qr,96,0.0,0,2020
2lqRRZy2qr,54,0.018000000000000002,0,2020
2lqRRZy2qr,96,0.027100000000000003,0,2020
2lqRRZy2qr,67,0.2368,0,2020
2lqRRZy2qr,100,0.030500000000000003,0,2020
2lqRRZy2qr,133,0.18180000000000002,1,2020
2lqRRZy2qr,95,0.09970000000000001,0,2020
2lqRRZy2qr,99,0.068,0,2020
2lqRRZy2qr,98,0.0,0,2020
2lqRRZy2qr,100,0.18480000000000002,0,2020
2lqRRZy2qr,109,0.0,0,2020
2lqRRZy2qr,103,0.0244,0,2020
2lqRRZy2qr,100,0.0,0,2020
2lqRRZy2qr,97,0.0,0,2020
2lqRRZy2qr,98,0.09190000000000001,0,2020
2lqRRZy2qr,98,0.0,0,2020
2lqRRZy2qr,99,0.0,0,2021
2lqRRZy2qr,98,0.0,0,2021
2lqRRZy2qr,97,0.0,0,2021
2lqRRZy2qr,36,0.0,0,2021
2lqRRZy2qr,96,0.0,0,2021
2lqRRZy2qr,100,0.0,0,2021
2lqRRZy2qr,98,0.0,0,2021
2lqRRZy2qr,100,0.1797,1,2021
2lqRRZy2qr,96,0.0,0,2021
2lqRRZy2qr,100,0.0,0,2021
2lqRRZy2qr,98,0.0695,0,2021
2lqRRZy2qr,97,0.0264,0,2021
2lqRRZy2qr,96,0.0,0,2021
2lqRRZy2qr,38,0.1733,0,2021
2lqRRZy2qr,95,0.0,0,2021
2lqRRZy2qr,97,0.2131,0,2021
2lqRRZy2qr,101,0.0,0,2021
2lqRRZy2qr,104,0.0,0,2021
